carb3_activity,process_set_id,process_id,duty_family,unit_id,default_share,sizing_basis,evidence_tier,provenance,confidence
Mineral Production - Inert,default,materials_handling_loaders,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, materials_handling_loaders) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. NO ELIGIBILITY ROW: unit_eligibility.csv has no entry for (Mineral Production - Inert, materials_handling_loaders) that this duty could use, so spec section 3.16's eligibility precondition is not met and a strict validator will reject this row. The unit named is the correct incumbent on the physics; the gap is in unit_eligibility.csv, not here. See DONE_default_unit.md.",low
Mineral Production - Inert,default,internal_haulage,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, internal_haulage) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. NO ELIGIBILITY ROW: unit_eligibility.csv has no entry for (Mineral Production - Inert, internal_haulage) that this duty could use, so spec section 3.16's eligibility precondition is not met and a strict validator will reject this row. The unit named is the correct incumbent on the physics; the gap is in unit_eligibility.csv, not here. See DONE_default_unit.md.",low
Mineral Production - Inert,default,crushing,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, crushing) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Inert,default,screening,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, screening) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Inert,default,mobile_crushing_screening,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, mobile_crushing_screening) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. NO ELIGIBILITY ROW: unit_eligibility.csv has no entry for (Mineral Production - Inert, mobile_crushing_screening) that this duty could use, so spec section 3.16's eligibility precondition is not met and a strict validator will reject this row. The unit named is the correct incumbent on the physics; the gap is in unit_eligibility.csv, not here. See DONE_default_unit.md. The energy profile carries NO row for (Mineral Production - Inert, default, mobile_crushing_screening) - one of the silent coverage gaps section 3.3.1 names - so the incumbent fuel is not evidenced and the default carrier for this duty family is used.",low
Mineral Production - Inert,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Inert, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Oil,default,artificial_lift,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Oil, artificial_lift) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Oil,default,water_injection,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Oil, water_injection) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Oil,default,processing_separation_export,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Oil, processing_separation_export) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Oil,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Oil, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Other Mineral Category,default,drilling,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, drilling) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. NO ELIGIBILITY ROW: unit_eligibility.csv has no entry for (Mineral Production - Other Mineral Category, drilling) that this duty could use, so spec section 3.16's eligibility precondition is not met and a strict validator will reject this row. The unit named is the correct incumbent on the physics; the gap is in unit_eligibility.csv, not here. See DONE_default_unit.md.",low
Mineral Production - Other Mineral Category,default,extraction_loading,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, extraction_loading) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. NO ELIGIBILITY ROW: unit_eligibility.csv has no entry for (Mineral Production - Other Mineral Category, extraction_loading) that this duty could use, so spec section 3.16's eligibility precondition is not met and a strict validator will reject this row. The unit named is the correct incumbent on the physics; the gap is in unit_eligibility.csv, not here. See DONE_default_unit.md.",low
Mineral Production - Other Mineral Category,default,haulage,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, haulage) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Other Mineral Category,default,crushing,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, crushing) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Other Mineral Category,default,screening,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, screening) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Other Mineral Category,default,conveying,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, conveying) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Other Mineral Category,default,dewatering_pumping,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, dewatering_pumping) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed. The energy profile carries NO row for (Mineral Production - Other Mineral Category, default, dewatering_pumping) - one of the silent coverage gaps section 3.3.1 names - so the incumbent fuel is not evidenced and the default carrier for this duty family is used.",low
Mineral Production - Other Mineral Category,default,site_services,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Other Mineral Category, site_services) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Putrescible,default,reception_depackaging_shredding,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Putrescible, reception_depackaging_shredding) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Putrescible,default,digester_mixing_pumping,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Putrescible, digester_mixing_pumping) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Putrescible,default,pasteurisation_digester_heating,LTH,boiler_lt_gas,1.00000,duty_annual,assumed,"Incumbent fuel: the vectors [CARB3_EP] carries for (Mineral Production - Putrescible, default, pasteurisation_digester_heating) say which fuels this process uses; [ECUK_2025_U4] gives the split between them (no vector), yielding none. The unit is the LTH-family variant burning that carrier. The energy profile's energy_share sums to 1.00 down PROCESSES PER VECTOR, so its values are not comparable across vectors and are not used as proportions. The energy profile carries NO row for (Mineral Production - Putrescible, default, pasteurisation_digester_heating) - one of the silent coverage gaps section 3.3.1 names - so the incumbent fuel is not evidenced and the default carrier for this duty family is used.",low
Mineral Production - Putrescible,default,digestate_processing,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Putrescible, digestate_processing) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
Mineral Production - Putrescible,default,aeration_odour_control,MOT,motor_elec,1.00000,duty_annual,assumed,"Only plausible incumbent: motor_elec is the sole MOT-family unit in unit.csv and is eligible for (Mineral Production - Putrescible, aeration_odour_control) in unit_eligibility.csv. [CARB3_WE_FOOD] section 1.12 asserts the same unit on the same duty family at evidence_tier assumed.",medium
