unit_id,carb3_activity,process_id,min_duty,max_share,earliest_year,provenance,notes,provenance_ref
chp_gas_ccgt,Vehicle repair workshop / garage,water_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Wafer Fabrication,cleanroom_hvac,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Works,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Works,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Works,surface_treatment,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Workshop,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_ccgt,Workshop,water_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Abattoir / Slaughter House,hot_water_sterilisation_cleaning,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Abattoir / Slaughter House,scalding_singeing,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Abattoir / Slaughter House,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Aircraft works,space_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Aircraft works,steam_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Aircraft works,surface_treatment,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Aluminium Smelting Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Artificial Fibre Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Beet Sugar Factory,crystallisation_sugar_house,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Beet Sugar Factory,evaporation,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Beet Sugar Factory,extraction_diffusion,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Beet Sugar Factory,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Brewery,brewhouse,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Brewery,cip_utilities,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Brewery,packaging,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Brewery,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Brickworks / clay tile/pipe works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Cement Tile Works,curing_chambers,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_lt60 (rank 1); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Cement Tile Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Chemical Works,distillation_separation,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Chemical Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Chemical Works,utilities_steam,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves STM on heat_100_150 (rank 3); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Coking and Carbonising Plant,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Concrete Block Works,curing_kilns,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Concrete Product Works,curing,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Concrete Product Works,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Concrete batching plant,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Concrete batching plant,water_aggregate_heating,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Creamery,cip_hot_water,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Creamery,heat_treatment_pasteurisation,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves LTH on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
chp_gas_turbine,Creamery,site_services,,,,proxy,"Rebuilt from the join (note 22 Task 10, 2026-09-25): serves SPC on heat_60_100 (rank 2); grade_out 4 reaches it under C10 (the grade cascade). Carrier family, grade in C10's direction, costed with coefficients, every intermediate input produced at the activity - see build/rebuild_eligibility_join.py.",[CARB3_SPEC_IMPL]
